2018-01-04 15:40:00,173.0900,172.9700,173.0300,173.0700,17816279,150434
2018-01-04 15:45:00,173.2300,173.0550,173.0700,173.2075,18228081,339830
2018-01-04 15:50:00,173.2400,173.1500,173.2033,173.1501,18562101,308211
2018-01-04 15:55:00,173.1900,173.0500,173.1500,173.1239,19242242,396568
2018-01-04 16:00:00,173.1400,172.9800,173.1300,173.0200,20028464,709331
